name,count,id,lat,lng
Wells St & Institute Pl,6283,22001,41.89737986072316,-87.63442039489746
Wells St & Polk St,9086,SL-011,41.872731542263075,-87.63351649045944
Wells St & Randolph St,3470,TA1305000030,41.884295,-87.633963
Wells St & Walton St,10378,TA1306000011,41.89993001,-87.63443007
Wentworth Ave & 104th St,15,20130,41.705307996998194,-87.62921690940857
Wentworth Ave & 24th St,1647,TA1308000026,41.85008369347577,-87.6321405172348
Wentworth Ave & 33rd St,3108,15445,41.83452988563,-87.6318229814
Wentworth Ave & 35th St,2249,KA1503000005,41.830777,-87.632504
Wentworth Ave & 63rd St,238,KA1503000025,41.78007963264,-87.6297463052
Wentworth Ave & Cermak Rd,3762,13075,41.85308455741279,-87.63193130493164
Wentworth Ave & Cermak Rd*,4012,chargingstx07,41.853214418519656,-87.63187229633331
Western Ave & 104th St,143,20123,41.70458710218908,-87.68120348453522
Western Ave & 111th St,211,20205,41.691211,-87.681297
Western Ave & 21st St,1491,13091,41.854109,-87.685838
Western Ave & 24th St,607,TA1309000003,41.84847,-87.685109
Western Ave & 28th St,98,KA1504000168,41.841518,-87.685131
Western Ave & 43rd St,17,24245,41.81574,-87.68489
Western Ave & 62nd St,10,348,41.78098266666667,-87.68342283333334
Western Ave & 79th St,23,23131,41.750843,-87.682701
Western Ave & Ardmore Ave,252,464,41.986718774,-87.689676166
Western Ave & Berteau Ave,1100,438,41.95775497,-87.688299775
Western Ave & Congress Pkwy,3355,15668,41.87474885079,-87.6864452757
Western Ave & Division St,5619,13241,41.902893,-87.687275
Western Ave & Fillmore St,4423,644,41.868563,-87.686234
Western Ave & Grace St,1131,431,41.95038666666667,-87.68804216666666
Western Ave & Granville Ave,956,KA1504000129,41.994161,-87.689438
Western Ave & Gunnison St,1100,445,41.969723333333334,-87.6895125
Western Ave & Howard St,1115,527,42.018901,-87.690048
Western Ave & Lake St,229,415,41.884639144,-87.686029315
Western Ave & Leland Ave,6879,TA1307000140,41.966399801840986,-87.68870428204536
Western Ave & Lunt Ave,1569,RP-005,42.0085943972,-87.6904922389
Western Ave & Monroe St,1994,15667,41.8797877089,-87.686112808
Western Ave & Roscoe St,2910,15634,41.943034,-87.687288
Western Ave & Walton St,5981,KA1504000103,41.89841768945,-87.6865960164
Western Ave & Winnebago Ave,8721,13068,41.91552,-87.687022
Western Blvd & 48th Pl,339,594,41.805661,-87.683392
Whipple St & Roosevelt Rd,75,427,41.86653366666667,-87.70178383333334
Whipple/Irving Park,581,475,41.9541795,-87.70438333333334
Wilton Ave & Belmont Ave,23160,TA1307000134,41.940231918108594,-87.65294373035431
Wilton Ave & Diversey Pkwy,14251,TA1306000014,41.932418,-87.652705
Wilton Ave & Diversey Pkwy*,2861,chargingstx2,41.932418,-87.652705
Winchester (Ravenswood) Ave & Balmoral Ave,1616,KA1504000147,41.979762,-87.67753
Winchester Ave & Elston Ave,3171,KA1504000140,41.92409085038,-87.6764600747
Winthrop Ave & Lawrence Ave,6205,TA1308000021,41.968812,-87.657659
Wolcott (Ravenswood) Ave & Montrose Ave,5423,TA1307000144,41.961406,-87.676169
Wolcott Ave & Fargo Ave,501,519,42.016977,-87.677725
Wolcott Ave & Polk St,7599,TA1309000064,41.871262,-87.673688
Wood St & 35th St,766,KA1503000066,41.83010465416,-87.6702983089
Wood St & 84th St,12,23124,41.741203666666664,-87.66840216666667
Wood St & Augusta Blvd,5998,657,41.899181,-87.6722
Wood St & Chicago Ave,6839,637,41.895634,-87.672069
Wood St & Hubbard St,3980,13432,41.889899,-87.671473
Wood St & Milwaukee Ave,11447,13221,41.907655,-87.672552
Wood St & Taylor St (Temp),5376,13285,41.869265218438194,-87.67373085021973
Wood St & Webster Ave,3022,TA1307000138,41.921057,-87.672797
Woodlawn & 103rd,38,20133,41.707376833333335,-87.594067
Woodlawn Ave & 55th St,10316,TA1307000164,41.795264,-87.596471
Woodlawn Ave & 58th St,5894,22002,41.789381,-87.596479
Woodlawn Ave & 75th St,106,569,41.75916,-87.595751
Woodlawn Ave & Lake Park Ave,1502,KA1503000065,41.81395966666667,-87.59696066666666
Yates Blvd & 75th St,235,KA1503000024,41.758768,-87.56644
Yates Blvd & 93rd St,28,20237,41.726166390245105,-87.5662761926651
